# Quantenoptiklabor: Experiment Interferenz von einzelnen Photonen
# Messung vom 17.09.2008, 19:32 Uhr
# Datenaufnahme: jeder Messpunkt: 10* 1s
# Didaktik der Physik, Universität Erlangen
# Lab-User: P. Bronner


#Achsenbeschriftung:

#Weg[nm] Koinz Mittelwert [Hz] Standardabweichung[Hz]

4851	3340,7	99,40
4857	3160,7	82,26
4864	3066,9	74,36
4870	2930,5	77,51
4877	2771,4	60,33
4883	2596,5	144,96
4890	2460,1	74,28
4896	2312,2	84,22
4901	2222,4	75,13
4908	2109,4	57,57
4915	1818,2	52,65
4922	1653,6	73,25
4927	1523,1	117,66
4933	1366,2	55,71
4940	1187,4	48,34
4947	1055,7	50,06
4953	966,8	71,48
4957	705,6	72,20
4965	652,9	105,87
4971	561,2	37,42
4977	387,7	39,42
4984	341,8	55,01
4989	212,3	77,63
4998	152,0	35,37
