date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:48:06	46057/46057	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22b3e9-45c0809938840%22	https://quantumlab.nat.fau.de/Interferenz/Photon/Start_Interferenz_Photon.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Interferenz/Photon/Start_Interferenz_Photon.swf	(from )
16:48:07	893/893	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Nov%202022%2015:48:13%20GMT	https://quantumlab.nat.fau.de/	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/index.html	(from )
16:48:07	23851/23851	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%225d2b-46ced005d3500%22	https://quantumlab.nat.fau.de/Grundlagen/Kapitel1/Start_Detektor_ohneL.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Grundlagen/Kapitel1/Start_Detektor_ohneL.swf	(from )
16:48:07	46038/46038	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22b3d6-454a3fd8b2640%22	https://quantumlab.nat.fau.de/Grundlagen/Kapitel3/Start_Malus.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Grundlagen/Kapitel3/Start_Malus.swf	(from )
16:48:07	1235428/1235428	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%2212d9e4-45c080a96ee80%22	https://quantumlab.nat.fau.de/Interferenz/Photon/Interferenz_Photon.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Interferenz/Photon/Interferenz_Photon.swf	(from )
16:48:08	17773/17773	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22456d-45b687638c140%22	https://quantumlab.nat.fau.de/Aufbau/Kapitel1/Start_Aufbau-Schule.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Aufbau/Kapitel1/Start_Aufbau-Schule.swf	(from )
16:48:08	1602763/1602763	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%221874cb-46ced33dccd00%22	https://quantumlab.nat.fau.de/Grundlagen/Kapitel1/Detektor_ohneL.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Grundlagen/Kapitel1/Detektor_ohneL.swf	(from )
16:48:08	17766/17766	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%224566-44fd6a18fe3c0%22	https://quantumlab.nat.fau.de/Aufbau/Kapitel2/Start_Aufbau.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Aufbau/Kapitel2/Start_Aufbau.swf	(from )
16:48:10	46048/46048	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22b3e0-45b6adee42fc0%22	https://quantumlab.nat.fau.de/Koinzidenz/Kapitel1/Start_CC_Schule.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Koinzidenz/Kapitel1/Start_CC_Schule.swf	(from )
16:48:10	27598/27598	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%226bce-46d169799f4c0%22	https://quantumlab.nat.fau.de/Koinzidenz/Kapitel1/Animation_Quelle.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Koinzidenz/Kapitel1/Animation_Quelle.swf	(from )
16:48:17	335353/335353	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%2251df9-45b923822cc00%22	https://quantumlab.nat.fau.de/Koinzidenz/Kapitel1/CC_Schule.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Koinzidenz/Kapitel1/CC_Schule.swf	(from )
16:48:18	46040/46040	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22b3d8-4520a2adb2c40%22	https://quantumlab.nat.fau.de/Koinzidenz/Kapitel2/Start_CC.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Koinzidenz/Kapitel2/Start_CC.swf	(from )
16:48:19	17766/17766	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%224566-451f588df1000%22	https://quantumlab.nat.fau.de/Koinzidenz/Kapitel2/Start_CC_K.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Koinzidenz/Kapitel2/Start_CC_K.swf	(from )
16:48:20	3113629/3113629	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%222f829d-44ed0c51cb680%22	https://quantumlab.nat.fau.de/Aufbau/Kapitel2/Aufbau.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Aufbau/Kapitel2/Aufbau.swf	(from )
16:48:23	453081/453081	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%226e9d9-4539c0cd2fc80%22	https://quantumlab.nat.fau.de/Koinzidenz/Kapitel2/CC_konti.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Koinzidenz/Kapitel2/CC_konti.swf	(from )
16:48:23	4186737/4186737	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%223fe271-454a3f42f8500%22	https://quantumlab.nat.fau.de/Grundlagen/Kapitel3/Malus.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Grundlagen/Kapitel3/Malus.swf	(from )
16:48:23	4186941/4186941	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%223fe33d-461220bc3b440%22	https://quantumlab.nat.fau.de/Aufbau/Kapitel1/Aufbau-Schule.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Aufbau/Kapitel1/Aufbau-Schule.swf	(from )
16:48:24	17770/17770	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22456a-451f5b10b7c80%22	https://quantumlab.nat.fau.de/Existenz/Kapitel1/Start_Existenz_E.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Existenz/Kapitel1/Start_Existenz_E.swf	(from )
16:48:24	337002/337002	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%225246a-4539c02092540%22	https://quantumlab.nat.fau.de/Koinzidenz/Kapitel2/CC_einzeln.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Koinzidenz/Kapitel2/CC_einzeln.swf	(from )
16:48:24	46043/46043	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22b3db-46cb2f61e4500%22	https://quantumlab.nat.fau.de/Existenz/Kapitel1/Start_Exi_getr.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Existenz/Kapitel1/Start_Exi_getr.swf	(from )
16:48:24	507867/507867	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%227bfdb-45376f36b8980%22	https://quantumlab.nat.fau.de/Existenz/Kapitel1/Existenz_E.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Existenz/Kapitel1/Existenz_E.swf	(from )
16:48:25	17770/17770	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22456a-451f5c03e7a40%22	https://quantumlab.nat.fau.de/Existenz/Kapitel2/Start_Existenz_K.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Existenz/Kapitel2/Start_Existenz_K.swf	(from )
16:48:25	677082/677082	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22a54da-46cb2f39d6680%22	https://quantumlab.nat.fau.de/Existenz/Kapitel1/Exi_getr.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Existenz/Kapitel1/Exi_getr.swf	(from )
16:48:25	17771/17771	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22456b-451f5d3f92300%22	https://quantumlab.nat.fau.de/Existenz/Kapitel2/Start_Existenz_G2.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Existenz/Kapitel2/Start_Existenz_G2.swf	(from )
16:48:25	388407/388407	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%225ed37-451f5d8530740%22	https://quantumlab.nat.fau.de/Existenz/Kapitel2/Existenz_K.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Existenz/Kapitel2/Existenz_K.swf	(from )
16:48:25	17776/17776	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%224570-453df3bdd1680%22	https://quantumlab.nat.fau.de/Existenz/Kapitel3/Start_Statistik_konti.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Existenz/Kapitel3/Start_Statistik_konti.swf	(from )
16:48:26	1188490/1188490	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%2212228a-451f5d1e31440%22	https://quantumlab.nat.fau.de/Existenz/Kapitel2/Existenz_G2.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Existenz/Kapitel2/Existenz_G2.swf	(from )
16:48:26	46050/46050	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22b3e2-454916f59f480%22	https://quantumlab.nat.fau.de/Quantenzufall/1Strahlteiler/Start_Zufall_getr.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Quantenzufall/1Strahlteiler/Start_Zufall_getr.swf	(from )
16:48:26	46042/46042	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22b3da-4520a2ebafe80%22	https://quantumlab.nat.fau.de/Quantenzufall/1Strahlteiler/Start_Zufall.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Quantenzufall/1Strahlteiler/Start_Zufall.swf	(from )
16:48:26	1127600/1127600	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%221134b0-455703e412f00%22	https://quantumlab.nat.fau.de/Existenz/Kapitel3/Statistik_Konti.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Existenz/Kapitel3/Statistik_Konti.swf	(from )
16:48:27	685126/685126	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22a7446-4677fa172b780%22	https://quantumlab.nat.fau.de/Quantenzufall/1Strahlteiler/Zufall_getr.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Quantenzufall/1Strahlteiler/Zufall_getr.swf	(from )
16:48:27	38022/38022	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%229486-45078b5c92ac0%22	https://quantumlab.nat.fau.de/Quantenzufall/Anwendungen/Mozart.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Quantenzufall/Anwendungen/Mozart.swf	(from )
16:48:27	517375/517375	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%227e4ff-4677fe091c640%22	https://quantumlab.nat.fau.de/Quantenzufall/1Strahlteiler/Zufall_E.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Quantenzufall/1Strahlteiler/Zufall_E.swf	(from )
16:48:27	17773/17773	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22456d-44ebf95376c00%22	https://quantumlab.nat.fau.de/Quantenzufall/2Strahlteiler/Start_E_50_50.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Quantenzufall/2Strahlteiler/Start_E_50_50.swf	(from )
16:48:27	43154/43154	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22a892-465c4473cb980%22	https://quantumlab.nat.fau.de/Kryptographie/OneTimePad/QKD.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Kryptographie/OneTimePad/QKD.swf	(from )
16:48:28	46035/46035	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22b3d3-4520a4b943f80%22	https://quantumlab.nat.fau.de/Kryptographie/QKD-Einfuehrung/Start_QKD.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Kryptographie/QKD-Einfuehrung/Start_QKD.swf	(from )
16:48:28	46040/46040	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22b3d8-4529c49d64e80%22	https://quantumlab.nat.fau.de/Kryptographie/QKD/Start_QKD_K.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Kryptographie/QKD/Start_QKD_K.swf	(from )
16:48:29	17773/17773	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22456d-44ebf952829c0%22	https://quantumlab.nat.fau.de/Verschraenkung/Grundlagen/Start_E_50_50.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Verschraenkung/Grundlagen/Start_E_50_50.swf	(from )
16:48:31	3811118/3811118	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%223a272e-44fd6938e1300%22	https://quantumlab.nat.fau.de/Quantenzufall/2Strahlteiler/Einzel-50-50.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Quantenzufall/2Strahlteiler/Einzel-50-50.swf	(from )
16:48:32	17771/17771	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22456b-44ebfcf363940%22	https://quantumlab.nat.fau.de/Verschraenkung/gleiche-Winkel/Start_E_5Grad.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Verschraenkung/gleiche-Winkel/Start_E_5Grad.swf	(from )
16:48:37	5036061/5036061	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%224cd81d-467809732b440%22	https://quantumlab.nat.fau.de/Kryptographie/QKD-Einfuehrung/QKD_E.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Kryptographie/QKD-Einfuehrung/QKD_E.swf	(from )
16:48:37	3811118/3811118	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%223a272e-44fd6937ed0c0%22	https://quantumlab.nat.fau.de/Verschraenkung/Grundlagen/Einzel-50-50.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Verschraenkung/Grundlagen/Einzel-50-50.swf	(from )
16:48:37	4256/4256	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%2210a0-450017a300780%22	https://quantumlab.nat.fau.de/Verschraenkung/Hardy/Erklaerung.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Verschraenkung/Hardy/Erklaerung.swf	(from )
16:48:37	17767/17767	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%224567-44ebfdee34900%22	https://quantumlab.nat.fau.de/Verschraenkung/Hardy/Start_Hardy_E.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Verschraenkung/Hardy/Start_Hardy_E.swf	(from )
16:48:38	17773/17773	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22456d-44ebf9e7488c0%22	https://quantumlab.nat.fau.de/Verschraenkung/Uni-Winkel/Start_K_50_50.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Verschraenkung/Uni-Winkel/Start_K_50_50.swf	(from )
16:48:38	17766/17766	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%224566-44ebfe8e6c300%22	https://quantumlab.nat.fau.de/Verschraenkung/Uni-Winkel/Start_VKurve.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Verschraenkung/Uni-Winkel/Start_VKurve.swf	(from )
16:48:39	17772/17772	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22456c-44ebfef753a80%22	https://quantumlab.nat.fau.de/Verschraenkung/Uni-Winkel/Start_K_5Grad.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Verschraenkung/Uni-Winkel/Start_K_5Grad.swf	(from )
16:48:41	2694125/2694125	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22291bed-4547d3d6c5e40%22	https://quantumlab.nat.fau.de/Verschraenkung/Hardy/Hardy_E.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Verschraenkung/Hardy/Hardy_E.swf	(from )
16:48:44	4972593/4972593	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%224be031-4586a88b23280%22	https://quantumlab.nat.fau.de/Verschraenkung/gleiche-Winkel/Einzel_5Grad.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Verschraenkung/gleiche-Winkel/Einzel_5Grad.swf	(from )
16:48:48	9422155/9422155	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%228fc54b-4678110ac1dc0%22	https://quantumlab.nat.fau.de/Kryptographie/QKD/QKD_K.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Kryptographie/QKD/QKD_K.swf	(from )
16:48:53	2202033/2202033	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%222199b1-44fd6aa9f39c0%22	https://quantumlab.nat.fau.de/Verschraenkung/Uni-Winkel/Konti-50-50.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Verschraenkung/Uni-Winkel/Konti-50-50.swf	(from )
16:48:53	632466/632466	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%229a692-44cb4e86b1a00%22	https://quantumlab.nat.fau.de/Verschraenkung/Erzeugung/Film-Drehung.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Verschraenkung/Erzeugung/Film-Drehung.swf	(from )
16:48:54	17764/17764	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%224564-44ebfaf52c580%22	https://quantumlab.nat.fau.de/Verschraenkung/Bell/Start_Bell.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Verschraenkung/Bell/Start_Bell.swf	(from )
16:48:55	17768/17768	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%224568-44ebfbe48ba40%22	https://quantumlab.nat.fau.de/Verschraenkung/Nichtlokalitaet/Start_Hardy_K.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Verschraenkung/Nichtlokalitaet/Start_Hardy_K.swf	(from )
16:49:14	3364283/3364283	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%223355bb-45fd0eacd4500%22	https://quantumlab.nat.fau.de/Verschraenkung/Uni-Winkel/Konti_5Grad.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Verschraenkung/Uni-Winkel/Konti_5Grad.swf	(from )
16:49:15	46047/46047	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22b3df-45bba3c075200%22	https://quantumlab.nat.fau.de/Interferenz/Grundlagen/Start_Interferenz.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Interferenz/Grundlagen/Start_Interferenz.swf	(from )
16:49:18	1987812/1987812	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%221e54e4-450012f9f48c0%22	https://quantumlab.nat.fau.de/Verschraenkung/Nichtlokalitaet/Hardy_K.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Verschraenkung/Nichtlokalitaet/Hardy_K.swf	(from )
16:49:18	6051582/6051582	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%225c56fe-44efede4b9e40%22	https://quantumlab.nat.fau.de/Verschraenkung/Uni-Winkel/VKurve.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Verschraenkung/Uni-Winkel/VKurve.swf	(from )
16:49:18	247370/247370	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%223c64a-45cc07435c600%22	https://quantumlab.nat.fau.de/Interferenz/Grundlagen/Film.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Interferenz/Grundlagen/Film.swf	(from )
16:49:19	46067/46067	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22b3f3-45d11c4d58f40%22	https://quantumlab.nat.fau.de/Interferenz/Unteilbarkeit/Start_Int_Unteilbarkeit.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Interferenz/Unteilbarkeit/Start_Int_Unteilbarkeit.swf	(from )
16:49:19	46049/46049	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22b3e1-45920d539c080%22	https://quantumlab.nat.fau.de/Interferenz/Unteilbarkeit/Start_Int_g2.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Interferenz/Unteilbarkeit/Start_Int_g2.swf	(from )
16:49:22	1136283/1136283	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%2211569b-45920a1030d80%22	https://quantumlab.nat.fau.de/Interferenz/Unteilbarkeit/Interferenz-g2.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Interferenz/Unteilbarkeit/Interferenz-g2.swf	(from )
16:49:22	1135990/1135990	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22115576-45c07f95d2440%22	https://quantumlab.nat.fau.de/Interferenz/Unteilbarkeit/Interferenz-Unteilbarkeit.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Interferenz/Unteilbarkeit/Interferenz-Unteilbarkeit.swf	(from )
16:49:22	46055/46055	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22b3e7-45920d880fc40%22	https://quantumlab.nat.fau.de/Interferenz/Weginformation/Start_Quantenradierer.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Interferenz/Weginformation/Start_Quantenradierer.swf	(from )
16:49:22	3170699/3170699	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%2230618b-46ebfe293f980%22	https://quantumlab.nat.fau.de/Interferenz/Grundlagen/Interferenz.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Interferenz/Grundlagen/Interferenz.swf	(from )
16:49:23	17769/17769	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%224569-450f61bb70a00%22	https://quantumlab.nat.fau.de/Hong/Kapitel2/Start_Hong.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Hong/Kapitel2/Start_Hong.swf	(from )
16:49:23	6328644/6328644	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22609144-458911bb21340%22	https://quantumlab.nat.fau.de/Verschraenkung/Bell/Bell.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Verschraenkung/Bell/Bell.swf	(from )
16:49:24	1209436/1209436	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%2212745c-45dae6bbbb900%22	https://quantumlab.nat.fau.de/Interferenz/Experten/weisses_Licht.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Interferenz/Experten/weisses_Licht.swf	(from )
16:49:24	1446034/1446034	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22161092-45c082ab76b40%22	https://quantumlab.nat.fau.de/Interferenz/Weginformation/Quantenradierer.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Interferenz/Weginformation/Quantenradierer.swf	(from )
16:49:24	23844/23844	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%225d24-453b45c06a280%22	https://quantumlab.nat.fau.de/Statistik/Kapitel1/Start_TMD_Aufbau.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Statistik/Kapitel1/Start_TMD_Aufbau.swf	(from )
16:49:24	23844/23844	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%225d24-453f1b8977500%22	https://quantumlab.nat.fau.de/Statistik/Kapitel2/Start_TMD_Messung.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Statistik/Kapitel2/Start_TMD_Messung.swf	(from )
16:49:52	1806821/1806821	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%221b91e5-453b455f23d00%22	https://quantumlab.nat.fau.de/Statistik/Kapitel1/TMD_Aufbau.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Statistik/Kapitel1/TMD_Aufbau.swf	(from )
16:49:54	1604639/1604639	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22187c1f-45595eb3d6500%22	https://quantumlab.nat.fau.de/Statistik/Kapitel2/TMD_Messung.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Statistik/Kapitel2/TMD_Messung.swf	(from )
16:49:54	3041806/3041806	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%222e6a0e-452d83be32c80%22	https://quantumlab.nat.fau.de/Hong/Kapitel2/Hong-Dip.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Hong/Kapitel2/Hong-Dip.swf	(from )
16:49:54	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Nov%202022%2015:49:59%20GMT	https://quantumlab.nat.fau.de/robots.txt		(from )
16:49:54	710/710	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Nov%202022%2015:50:01%20GMT	https://quantumlab.nat.fau.de/Frames/TOP.html	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Frames/TOP.html	(from https://quantumlab.nat.fau.de/)
16:49:54	3076/3076	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Nov%202022%2015:50:01%20GMT	https://quantumlab.nat.fau.de/Frames/Auswahl.html	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Frames/Auswahl.html	(from https://quantumlab.nat.fau.de/)
16:49:55	1685/1685	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Nov%202022%2015:50:01%20GMT	https://quantumlab.nat.fau.de/Start/index.html	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Start/index.html	(from https://quantumlab.nat.fau.de/)
16:49:55	5515733/5515733	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%225429d5-49de097a12c40%22	https://quantumlab.nat.fau.de/Franson/Franson.swf	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Franson/Franson.swf	(from )
16:49:55	4143/4143	---M--	200	added ('OK')	image/jpeg	etag:%22102f-4460851820200%22	https://quantumlab.nat.fau.de/Frames/Uni-Logo.JPG	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Frames/Uni-Logo.jpg	(from https://quantumlab.nat.fau.de/Frames/TOP.html)
16:49:56	827/827	---M--	200	added ('OK')	image/jpeg	etag:%2233b-451f520fafe40%22	https://quantumlab.nat.fau.de/Frames/Spektrum.jpg	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Frames/Spektrum.jpg	(from https://quantumlab.nat.fau.de/Frames/TOP.html)
16:49:56	1539/1539	---M-Z	200	added ('OK')	text/css	etag:%22603-47f5471332400-gzip%22	https://quantumlab.nat.fau.de/Frames/Stylesheet.css	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/Frames/Stylesheet.css	(from https://quantumlab.nat.fau.de/Frames/Auswahl.html)
16:49:56	893/893	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Nov%202022%2015:50:03%20GMT	https://quantumlab.nat.fau.de/index.html	C:/Users/Ricci/Desktop/QLA/QuantumLab/quantumlab.nat.fau.de/index-2.html	(from https://quantumlab.nat.fau.de/Frames/Auswahl.html)
